Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774446906,100,,Aggregated,49.000000,0.000000,18,22,24,26,31,37,51,60,73,73,73,708,0,18,18.924659039554573,1.675499999691965,72.68440000007104,6372.751412429378
1774446907,100,,Aggregated,49.000000,0.000000,18,22,25,26,31,37,50,60,73,73,73,757,0,18,18.88410383092004,1.4791000003242516,72.68440000007104,6372.103038309115
1774446908,100,,Aggregated,49.100000,0.000000,18,22,25,26,31,37,50,60,73,73,73,812,0,18,18.67828041873047,1.4791000003242516,72.68440000007104,6574.45197044335
1774446909,100,,Aggregated,48.900000,0.000000,17,21,24,26,31,36,48,60,73,73,73,868,0,17,18.51717304148622,1.4791000003242516,72.68440000007104,6603.542626728111
1774446910,100,,Aggregated,49.700000,0.000000,17,21,24,26,31,35,46,57,73,73,73,916,0,17,18.447126419224574,1.4791000003242516,72.68440000007104,6552.64519650655
1774446911,100,,Aggregated,49.300000,0.000000,17,21,24,26,30,35,44,57,73,73,73,966,0,17,18.23430652174189,1.4791000003242516,72.68440000007104,6599.369565217391
1774446912,100,,Aggregated,50.100000,0.000000,17,21,24,26,30,34,42,56,72,73,73,1019,0,17,17.83116575074102,1.4791000003242516,72.68440000007104,6503.638861629048
1774446913,100,,Aggregated,49.700000,0.000000,17,21,24,26,30,34,42,56,72,73,73,1067,0,17,17.819246766638024,1.4791000003242516,72.68440000007104,6427.522961574508
1774446914,100,,Aggregated,49.800000,0.000000,17,21,23,25,30,34,42,52,72,73,73,1119,0,17,17.63288436103997,1.4791000003242516,72.68440000007104,6553.374441465594
1774446915,100,,Aggregated,50.000000,0.000000,17,21,23,25,30,34,42,53,72,73,73,1166,0,17,17.613837821615498,1.4791000003242516,72.68440000007104,6556.994854202401
1774446916,100,,Aggregated,49.800000,0.000000,17,21,23,25,30,34,41,52,72,73,73,1220,0,17,17.566321721312946,1.2851999999838881,72.68440000007104,6705.9081967213115
1774446917,100,,Aggregated,51.100000,0.000000,17,21,23,25,30,33,41,52,72,73,73,1276,0,17,17.544718338560163,1.2851999999838881,72.68440000007104,6737.077586206897
1774446918,100,,Aggregated,50.500000,0.000000,16,21,23,25,30,33,41,51,72,73,73,1324,0,16,17.421980815707983,1.2851999999838881,72.68440000007104,6727.802870090634
1774446919,100,,Aggregated,50.400000,0.000000,17,21,23,25,30,33,41,51,72,73,73,1377,0,17,17.443374800289334,1.2851999999838881,72.68440000007104,6696.042120551924
1774446920,100,,Aggregated,50.700000,0.000000,17,21,23,25,30,33,41,51,72,73,73,1433,0,17,17.39719497557614,1.2851999999838881,72.68440000007104,6653.16748080949
1774446921,100,,Aggregated,51.000000,0.000000,17,21,23,25,30,33,41,51,72,73,73,1476,0,17,17.366899051492307,1.2851999999838881,72.68440000007104,6670.301490514905
1774446922,100,,Aggregated,50.700000,0.000000,17,21,23,25,30,33,40,51,72,73,73,1527,0,17,17.33491329404278,1.2851999999838881,72.68440000007104,6731.814669286182
1774446923,100,,Aggregated,51.400000,0.000000,17,21,23,25,30,33,41,51,72,73,73,1580,0,17,17.44150424050865,1.2851999999838881,72.68440000007104,6780.6
1774446924,100,,Aggregated,50.700000,0.000000,17,21,23,25,30,33,41,51,72,73,73,1634,0,17,17.478406364748373,1.2851999999838881,72.68440000007104,6735.175030599755
1774446925,100,,Aggregated,50.300000,0.000000,17,21,23,25,30,33,41,51,72,73,73,1691,0,17,17.39796096983937,1.2851999999838881,72.68440000007104,6657.811945594323
1774446926,100,,Aggregated,51.000000,0.000000,17,21,23,25,30,33,41,50,72,73,73,1749,0,17,17.302139108060775,1.2851999999838881,72.68440000007104,6650.755288736421
1774446927,100,,Aggregated,50.600000,0.000000,17,21,23,25,30,33,40,50,72,73,73,1791,0,17,17.279712506978914,1.2851999999838881,72.68440000007104,6623.364600781686
1774446928,100,,Aggregated,51.900000,0.000000,16,21,23,25,29,33,40,50,72,73,73,1852,0,16,17.211293628510184,1.2851999999838881,72.68440000007104,6618.553995680346
1774446929,100,,Aggregated,52.000000,0.000000,16,21,23,25,29,33,40,50,72,73,73,1896,0,16,17.222353322784844,1.2851999999838881,72.68440000007104,6618.350738396624
1774446930,100,,Aggregated,51.700000,0.000000,17,21,23,25,29,33,41,49,72,73,73,1949,0,17,17.2831525397618,1.2851999999838881,72.68440000007104,6609.41713699333
1774446931,100,,Aggregated,51.900000,0.000000,16,21,23,25,29,33,40,48,68,73,73,2010,0,16,17.240515820894736,1.2851999999838881,72.68440000007104,6595.072139303483
1774446932,100,,Aggregated,51.400000,0.000000,17,21,23,25,29,33,40,48,68,73,73,2065,0,17,17.292595593221286,1.2851999999838881,72.68440000007104,6639.615496368038
1774446933,100,,Aggregated,51.500000,0.000000,16,21,23,25,29,33,40,46,68,73,73,2115,0,16,17.273119716312504,1.2851999999838881,72.68440000007104,6601.398108747045
1774446934,100,,Aggregated,53.000000,0.000000,17,21,23,25,29,33,40,46,68,73,73,2167,0,17,17.274085140747406,1.2851999999838881,72.68440000007104,6578.0609137055835
1774446935,100,,Aggregated,53.600000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2220,0,16,17.25855211711696,1.2851999999838881,72.68440000007104,6571.095495495496
1774446936,100,,Aggregated,53.200000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2276,0,16,17.20300413005377,1.2851999999838881,72.68440000007104,6564.322056239016
1774446937,100,,Aggregated,53.100000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2329,0,16,17.176476212967945,1.2851999999838881,72.68440000007104,6549.206097037355
1774446939,100,,Aggregated,52.800000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2382,0,16,17.197812342571375,1.2851999999838881,72.68440000007104,6517.85852225021
1774446940,100,,Aggregated,53.100000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2438,0,16,17.18288461854054,1.2851999999838881,72.68440000007104,6496.582034454471
1774446941,100,,Aggregated,52.600000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2487,0,16,17.151802131084597,1.2851999999838881,72.68440000007104,6477.8283071974265
1774446942,100,,Aggregated,53.800000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2541,0,16,17.131703109015607,1.2851999999838881,72.68440000007104,6455.28453364817
1774446943,100,,Aggregated,53.100000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2595,0,16,17.097407013493036,1.2851999999838881,72.68440000007104,6496.300192678227
1774446944,100,,Aggregated,52.700000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2644,0,16,17.112006127084975,1.2851999999838881,72.68440000007104,6532.2087745839635
1774446945,100,,Aggregated,52.500000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2700,0,16,17.15776377778369,1.2851999999838881,72.68440000007104,6512.944814814815
1774446946,100,,Aggregated,52.500000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2747,0,16,17.148021477982077,1.2851999999838881,72.68440000007104,6522.122315253003
1774446947,100,,Aggregated,52.800000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2803,0,16,17.133596753484508,1.2013000005026697,72.68440000007104,6554.316089903675
1774446948,100,,Aggregated,52.500000,0.000000,16,21,23,25,29,33,39,46,68,73,73,2857,0,16,17.13489541477703,1.2013000005026697,72.68440000007104,6511.584529226461
1774446949,100,,Aggregated,51.800000,0.000000,16,21,23,25,29,33,39,45,68,73,73,2906,0,16,17.10267814866385,1.2013000005026697,72.68440000007104,6509.155884377151
1774446950,100,,Aggregated,52.400000,0.000000,16,21,23,25,29,33,40,46,68,73,73,2966,0,16,17.098943155769817,1.2013000005026697,72.68440000007104,6497.022252191504
1774446951,100,,Aggregated,52.200000,0.000000,16,21,23,25,29,33,40,46,68,73,73,3014,0,16,17.113955706705166,1.2013000005026697,72.68440000007104,6503.470802919708
1774446952,100,,Aggregated,52.200000,0.000000,16,21,23,25,29,33,39,46,68,73,73,3062,0,16,17.094709797519677,1.2013000005026697,72.68440000007104,6529.862181580666
1774446953,100,,Aggregated,52.400000,0.000000,16,20,23,25,29,33,39,45,68,73,73,3113,0,16,17.059598522327395,1.2013000005026697,72.68440000007104,6497.563122389977
1774446954,100,,Aggregated,51.900000,0.000000,16,20,23,25,29,32,39,45,68,73,73,3167,0,16,17.039138111778698,1.2013000005026697,72.68440000007104,6466.092516577202
1774446955,100,,Aggregated,51.800000,0.000000,16,20,23,25,29,32,39,44,68,73,73,3211,0,16,17.007389567113552,1.1727999999493477,72.68440000007104,6449.113360323887
1774446956,100,,Aggregated,52.000000,0.000000,16,20,23,25,29,32,39,44,68,73,73,3259,0,16,17.00339469162339,1.1727999999493477,72.68440000007104,6455.669530530838
1774446957,100,,Aggregated,50.900000,0.000000,16,20,23,24,29,32,39,44,68,73,73,3313,0,16,16.991332961062398,1.1727999999493477,72.68440000007104,6408.122547539994
1774446958,100,,Aggregated,51.000000,0.000000,16,20,23,24,29,32,39,44,68,73,73,3368,0,16,16.985544239904144,1.1727999999493477,72.68440000007104,6408.418942992874
1774446959,100,,Aggregated,50.400000,0.000000,16,20,23,24,29,32,39,44,68,73,73,3421,0,16,16.97094919614044,1.1727999999493477,72.68440000007104,6365.206957030108
1774446960,100,,Aggregated,50.600000,0.000000,16,20,23,24,29,32,39,44,68,73,73,3473,0,16,16.958911056722485,1.1727999999493477,72.68440000007104,6348.096170457818
1774446961,100,,Aggregated,51.300000,0.000000,16,20,23,24,29,33,39,44,68,73,73,3535,0,16,17.00111151343768,1.1727999999493477,72.68440000007104,6354.218953323903
1774446962,100,,Aggregated,50.600000,0.000000,16,20,23,24,29,32,39,44,68,73,73,3584,0,16,16.98925647321506,1.1727999999493477,72.68440000007104,6365.568359375
1774446963,100,,Aggregated,51.400000,0.000000,16,20,23,24,29,32,39,44,68,73,73,3641,0,16,16.956523152978093,1.1727999999493477,72.68440000007104,6352.114254325735
1774446964,100,,Aggregated,51.400000,0.000000,16,20,23,24,29,32,38,44,68,73,73,3695,0,16,16.927767036534206,1.1727999999493477,72.68440000007104,6365.823274695535
1774446965,100,,Aggregated,51.900000,0.000000,16,20,23,24,29,32,38,43,68,73,73,3751,0,16,16.92574825379807,1.1727999999493477,72.68440000007104,6348.693948280458
1774446966,100,,Aggregated,52.700000,0.000000,16,20,23,24,29,32,38,43,68,73,73,3803,0,16,16.93220888771905,1.1727999999493477,72.68440000007104,6360.150933473574
1774446967,100,,Aggregated,53.000000,0.000000,16,20,23,24,29,32,38,43,68,73,73,3858,0,16,16.953531855882307,1.1727999999493477,72.68440000007104,6366.2472783825815
1774446968,100,,Aggregated,54.000000,0.000000,16,21,23,24,29,32,38,43,68,73,73,3907,0,16,16.995978679292005,1.1727999999493477,72.68440000007104,6345.445354491938
1774446969,100,,Aggregated,55.200000,0.000000,16,20,23,24,29,32,38,43,68,73,73,3971,0,16,16.934264291109724,1.1727999999493477,72.68440000007104,6347.643918408461
1774446970,100,,Aggregated,54.100000,0.000000,16,20,23,24,29,32,38,43,67,73,73,4028,0,16,16.94150506454752,1.1727999999493477,72.68440000007104,6390.971946375373
1774446971,100,,Aggregated,53.700000,0.000000,16,20,23,24,29,32,38,43,67,73,73,4076,0,16,16.933261629047415,1.1727999999493477,72.68440000007104,6397.078263002944
1774446972,100,,Aggregated,55.000000,0.000000,16,20,23,24,29,32,38,43,67,73,73,4124,0,16,16.937820732297894,1.1727999999493477,72.68440000007104,6417.911493695441
1774446973,100,,Aggregated,54.400000,0.000000,16,20,23,24,29,32,38,43,67,73,73,4179,0,16,16.94347939698436,1.1727999999493477,72.68440000007104,6408.411342426418
1774446974,100,,Aggregated,53.900000,0.000000,16,20,23,24,29,33,39,43,67,73,73,4233,0,16,16.960409638553877,1.1727999999493477,72.68440000007104,6414.849988188046
1774446975,100,,Aggregated,53.700000,0.000000,16,20,23,24,29,32,39,43,67,73,73,4280,0,16,16.920933504673922,1.1727999999493477,72.68440000007104,6402.989719626168
1774446976,100,,Aggregated,52.900000,0.000000,16,20,23,24,29,32,38,42,67,73,73,4331,0,16,16.885095543754925,1.1727999999493477,72.68440000007104,6399.721080581852
